8.375952499836195386e+01,8.469742501386376432e+01,8.724809522576096299e+01
7.076058538567541234e+01,6.612761897949923195e+01,6.603832735511656438e+01
7.218711979313896165e+01,7.129318935988517580e+01,5.680521067791895007e+01
5.888681154462945244e+01,5.157070758250192455e+01,8.103585349500076518e+01
2.942170883279852589e+01,5.026234284882171011e+01,3.368195135900175785e+01
6.564229232805901404e+01,6.309265596914409002e+01,6.057888535853960121e+01
5.559515993351458008e+01,6.892527676331192765e+01,6.640228166915140662e+01
7.378999260827050932e+01,9.268077035686663123e+01,8.423115335492175859e+01
4.231589812329001887e+01,4.155072635528407687e+01,4.080267431869692984e+01
4.041243650659967557e+01,3.082429817386856286e+01,4.343042574267128231e+01
7.801193861665694840e+01,5.660718248575101796e+01,7.606216729134214916e+01
4.059394907753618753e+01,3.313775998406521950e+01,3.562841553961607133e+01
5.755805291994322204e+01,6.125847658741617607e+01,7.898843101703768355e+01
4.341157932958620336e+01,3.551280727324939335e+01,4.887539351353645145e+01
6.224419797854043424e+01,7.452633459077301836e+01,5.528456976867892081e+01
7.589409505528874433e+01,8.661564249488395717e+01,8.927759032626640590e+01
7.300005630269588153e+01,6.690560019827671567e+01,8.811323195365015692e+01
4.908219785322550877e+01,4.619112944727892511e+01,2.714994545363694201e+01
7.224862058700935563e+01,7.112023583767496859e+01,7.290617868733718865e+01
4.079227856805760410e+01,4.744670581080423233e+01,5.438075617947451690e+01
5.479985840356717119e+01,6.825520617359927655e+01,7.339265628934610675e+01
7.413911839110619439e+01,7.061378905938983053e+01,8.336379445898860752e+01
1.000000000000000000e+02,9.909958638356727079e+01,8.900941246703274601e+01
5.148795214214171523e+01,4.444192059423539121e+01,2.630821472215632895e+01
3.109117734708097913e+01,3.912415272314346026e+01,4.871309747130689516e+01
3.993676387701410846e+01,4.219073918646765264e+01,3.759388332122612297e+01
6.238767845207233620e+01,5.966006396831649283e+01,7.495584120359832525e+01
9.612050180605942273e+01,7.757059628428945075e+01,8.373968612224565788e+01
5.107925550116200952e+01,3.671322455920628869e+01,4.338804612742275424e+01
8.445491896322030811e+01,8.267121350474124597e+01,8.812717145494559645e+01
3.407579670999762556e+01,3.819421445584291774e+01,3.072717525305918684e+01
4.075861487784300863e+01,3.017667559446525161e+01,2.255707033009448992e+01
6.137410703805348078e+01,3.789218199856771463e+01,2.834411663374985579e+01
3.974768974321786175e+01,3.092745088461337843e+01,2.910350258732435691e+01
9.744394056841717600e+01,6.973087624825936359e+01,9.528474578240179937e+01
7.224362179100421599e+01,9.031356208168081423e+01,8.678565595396503340e+01
4.920179006797962984e+01,2.278202348301091007e+01,5.614612435033748739e+01
2.537283750846798114e+01,4.583863031212423778e+01,5.447131633666216999e+01
7.386989341014898969e+01,5.611032057598013978e+01,8.498568961790640230e+01
7.009665680231196916e+01,8.248020675662657197e+01,6.258782719298165631e+01
6.234516471140672422e+01,7.504925994985421767e+01,7.287618378395909247e+01
8.020543351339861715e+01,7.859915930433882636e+01,8.994060526449601412e+01
3.793343714183106385e+01,3.899139570904072372e+01,3.473851112966025312e+01
5.170642312975649446e+01,3.048989556541719281e+01,3.488198773800201735e+01
8.229156328011083588e+01,8.239678644954213382e+01,7.407792434583245722e+01
8.044180595966250280e+01,5.429243777800267878e+01,6.896089743336695221e+01
6.584430045764025863e+01,6.716585487168369184e+01,6.004864681979972119e+01
6.046176160409389411e+01,7.996722236357777547e+01,6.253848987648829905e+01
8.398952518897735331e+01,8.431256580449837656e+01,9.152236382782031399e+01
4.199684504811953900e+01,2.470547872198796213e+01,3.962917037935387299e+01
7.606191462051552321e+01,8.523410737203369081e+01,8.232699447093051504e+01
3.968234974122417924e+01,4.353963683975769072e+01,3.756458589714666374e+01
6.586063047653414060e+01,8.588860982727409521e+01,7.816804261590229430e+01
9.387071601093143158e+01,8.964046234333187613e+01,7.980981732261668071e+01
4.032964853425296070e+01,3.950787456316290047e+01,4.563318513311827473e+01
9.340194436527447408e+01,7.372720501510707436e+01,7.231819300560668751e+01
6.031369426554158508e+01,7.229244895958157713e+01,4.313184317561507441e+01
5.585708421767705545e+01,6.302153195513956518e+01,7.580837844507449574e+01
3.031681017773769327e+01,4.783073072989759567e+01,4.062894135625430181e+01
8.572150909863923118e+01,9.525801809611802184e+01,7.611950990277919971e+01
8.036266910757377957e+01,8.370482264594868127e+01,9.814478868527855582e+01
6.998037122039248459e+01,6.331136149056376183e+01,4.855432856978012524e+01
5.652887845507768816e+01,6.749738895081223689e+01,7.266247404398865228e+01
7.086713830275182602e+01,9.184397919690952961e+01,8.897711534871730521e+01
6.613458540095685123e+01,6.786644351356740401e+01,6.992360998365987257e+01
6.160947325574201017e+01,5.810340818184118916e+01,5.886546986658174774e+01
3.725119124479696353e+01,2.748948246942460116e+01,4.496958047562321781e+01
4.195001984321318389e+01,3.879001882602899087e+01,4.346075561380921926e+01
3.855433122887991004e+01,3.440017852448617930e+01,3.219661983698129148e+01
8.704650461411331719e+01,8.008769707211334321e+01,8.229653168065188140e+01
6.323430585640191026e+01,7.348150055374236445e+01,5.768189448907566685e+01
4.613740003680034363e+01,6.794128794621819623e+01,4.676534620192890657e+01
2.542919726460289098e+01,5.402118043640751210e+01,4.660570913140247740e+01
4.657549760886941215e+01,4.461031353374568198e+01,3.197346087710652540e+01
5.631883154807970726e+01,5.423352241822005482e+01,5.899012544421576365e+01
6.433359575281730258e+01,6.241422392810479636e+01,7.067627504575661135e+01
8.531223364823433997e+01,8.535742585764548096e+01,9.093413388186797874e+01
2.997355790123869568e+01,4.202563608236280146e+01,4.716174721780944168e+01
4.330394272138202894e+01,2.493337279018540897e+01,4.904382274230057703e+01
3.268355962564862693e+01,4.240571633454182887e+01,3.114734004969697523e+01
7.781087958086408207e+01,7.927779137041503077e+01,7.796300570096744309e+01
7.129896133155430960e+01,6.161225516625225396e+01,5.844813177559412765e+01
8.331615113457623067e+01,8.859829255545395199e+01,7.783275679257148738e+01
4.959643575860661713e+01,5.564389235171030634e+01,4.607467017166774781e+01
1.000000000000000000e+02,8.168920871843418752e+01,9.021354021609657536e+01
5.758782532304388013e+01,6.251320876293527817e+01,6.921963712369991129e+01
3.362433877375035252e+01,4.693745451289610315e+01,1.494476145004655265e+01
3.985977401374258022e+01,2.965892158401686984e+01,3.664332925879198655e+01
8.521678716726803771e+01,8.337993854296708207e+01,8.576817027078496380e+01
3.689314312839042032e+01,6.059218900218697712e+01,4.622346531288353333e+01
3.401000300815265831e+01,3.823475141406974132e+01,4.240890533680554597e+01
4.480596130307806391e+01,3.283128953779376502e+01,5.449014145247295460e+01
3.227634657670508744e+01,2.671206488794382494e+01,4.655524896691836290e+01
5.417206742821583987e+01,6.298089657835225808e+01,7.022343397422214650e+01
6.676019203956209935e+01,7.781236387508431562e+01,6.805266961250222835e+01
4.300086531003352519e+01,2.518061668008836307e+01,3.243794758501299214e+01
6.135917430510914983e+01,7.520889632757132404e+01,6.918123848691536182e+01
6.818142372036572851e+01,6.581675482459748139e+01,6.897935595805232367e+01
4.378146473790890525e+01,6.027994196879865285e+01,4.151805248930121905e+01
4.685435186053221202e+01,4.673456053512049380e+01,4.443293201059274367e+01
6.307986278546582071e+01,6.200994436944711907e+01,6.066691083609768498e+01
6.416162987904426984e+01,5.877835098535222613e+01,5.102631450127043422e+01
4.988798786210714553e+01,4.249127477960540489e+01,4.293642821344710825e+01
6.566609379180411565e+01,6.003594231844279250e+01,5.698638348501792450e+01
4.860508321023089451e+01,5.477151880729152111e+01,3.793045616606514159e+01
7.566493031140171865e+01,6.964067334054834646e+01,5.786221635742396074e+01
6.022993026380225956e+01,7.796611735020020717e+01,5.620111108944068690e+01
8.659614336977105609e+01,8.684030171923198793e+01,8.717561197707526333e+01
6.936218532389771951e+01,6.720458319170036532e+01,7.132066169956571855e+01
5.598631186673067361e+01,4.949513075679264773e+01,4.020539562926399668e+01
4.021268273060879039e+01,4.456429628910788665e+01,4.494552571732240409e+01
6.717551802708871378e+01,5.377842697096231461e+01,6.050143142409046959e+01
9.983966936525260394e+01,1.000000000000000000e+02,8.334186649381774714e+01
4.636184174914970413e+01,3.697329572380878204e+01,3.820214596629342907e+01
4.815048994565394480e+01,3.249164362152613705e+01,3.460281425454140702e+01
7.362203823645393186e+01,6.523917766454080436e+01,6.568213652194729946e+01
8.927037251480544455e+01,8.971952937200003930e+01,6.609348679109713487e+01
6.746792339654736281e+01,7.591508011734080696e+01,6.892331228144105637e+01
3.943989712949759507e+01,3.702865811134345364e+01,4.865881543833388179e+01
7.477262070734666111e+01,9.751017792906009163e+01,8.011435509612284989e+01
5.716782584240568355e+01,8.437748757573426417e+01,6.699620720504687199e+01
6.835231159764656184e+01,6.410316277476999858e+01,6.950394533627724059e+01
6.188185736418276406e+01,7.532306448618427908e+01,7.367324818728691582e+01
6.719390922158062551e+01,5.581065307275987664e+01,5.734267723800677885e+01
4.155283286439065904e+01,4.301123657189782534e+01,3.494086594520516087e+01
7.296584735795056531e+01,8.477055623919011396e+01,8.776216371808443739e+01
6.230059158182237411e+01,4.879338592670893604e+01,6.921746032505541280e+01
3.111255123827423574e+01,4.951027291483099191e+01,4.500540457276922979e+01
8.078475628910975104e+01,5.705527200552996447e+01,5.908950464154680304e+01
5.207909003661682590e+01,4.455309153494017238e+01,4.846864842987502442e+01
8.379133378129323262e+01,9.372729040522048649e+01,8.293906049185216034e+01
6.237340761189706484e+01,6.571950716656793645e+01,7.110292960618843949e+01
3.623701876565763769e+01,3.488897721405326280e+01,3.779886199018653059e+01
7.163655689483914557e+01,5.938459104361071184e+01,5.877255858262459753e+01
8.268275547379451496e+01,8.942143072371708001e+01,8.587146296350169905e+01
4.674227059605090773e+01,2.698233754759657899e+01,3.894981219930890859e+01
3.657337742269514536e+01,3.718293159609416421e+01,4.425847348442678708e+01
8.891364228818125071e+01,9.451750028566743822e+01,1.000000000000000000e+02
8.411606461707496862e+01,1.000000000000000000e+02,7.762186488465096090e+01
7.172787418472526610e+01,7.470695562998329819e+01,9.699819814961948339e+01
3.159862304255431553e+01,4.214219357994009130e+01,3.029824960765927955e+01
6.201075777290613189e+01,7.122357287716197050e+01,6.885340049820575814e+01
5.218210873729437083e+01,5.281133503323194134e+01,6.996882407174489060e+01
8.152549057677263988e+01,8.693060996005289098e+01,9.905877980168239105e+01
9.722321709502463705e+01,1.000000000000000000e+02,8.106372154553551468e+01
1.000000000000000000e+02,8.839562150626079529e+01,9.218400293537186485e+01
5.558741243280917388e+01,3.950426229572413916e+01,3.574097720560613567e+01
3.071270434890608669e+01,4.025896080581624403e+01,4.117857864389176115e+01
6.618910707570138641e+01,7.175676575708072846e+01,6.291054483871182157e+01
8.788784808386664338e+01,9.168556718448752463e+01,8.728724359694344059e+01
3.565953743910539941e+01,4.369769991208499960e+01,2.503025507151210149e+01
2.950557467378230925e+01,4.536982409290958884e+01,3.380278514990349947e+01
6.020896927486153061e+01,6.612426043738233261e+01,6.753181101744127091e+01
4.023287957261335634e+01,4.024733822426158980e+01,3.905911315659903238e+01
6.813008124187302883e+01,5.879812234932732196e+01,6.975441745179011832e+01
3.681777668847833240e+01,4.297860448048243853e+01,4.668491942308995846e+01
7.502898359728276034e+01,7.620593129235120955e+01,7.073176047787487164e+01
9.328307669636592436e+01,9.323352315444466853e+01,8.409519171048194153e+01
7.226614151991972790e+01,6.626977800449991207e+01,6.878175701895020211e+01
6.654302951220179807e+01,5.608737123839956951e+01,6.494308998957298229e+01
6.031571027361423631e+01,5.695086449546347040e+01,5.221175419387262195e+01
9.026777618492427280e+01,8.317329567655369260e+01,9.539074648075512641e+01
3.367572440221664465e+01,4.784858238953466270e+01,2.610062456750311455e+01
3.584182439397120135e+01,5.106508111889696266e+01,3.917193081256218790e+01
5.595546834594922103e+01,5.121773502836528991e+01,6.224426258340147200e+01
5.374589793161105433e+01,4.629058934633263789e+01,4.971645484763155309e+01
6.746430353119720280e+01,7.741341808763934296e+01,5.840083121594683746e+01
9.615547845735746080e+01,8.564415107313071474e+01,9.147794018106837655e+01
9.404975338024192411e+01,8.316972180589192476e+01,7.243580992645463823e+01
8.912804467351614335e+01,8.428252587046522137e+01,8.436600125417514562e+01
6.359220673544417934e+01,6.413981695304309483e+01,5.631133500844939022e+01
6.022170083283947406e+01,7.051245453579048217e+01,5.708376491944301989e+01
5.710432075098552218e+01,6.809758684562920905e+01,5.560103890740777643e+01
4.414323350542506574e+01,3.671634727168788714e+01,4.028962111407861357e+01
5.837151971887636392e+01,5.873258489567389518e+01,7.694163685820780074e+01
7.197097849795197533e+01,9.493322733640528099e+01,7.463219271706915947e+01
6.818608203416076208e+01,7.935452692194054691e+01,5.935587542373801284e+01
6.919605425242446017e+01,7.643799694725510108e+01,7.362617811605298357e+01
3.124235613691001134e+01,4.451913125507714142e+01,4.490476552620066286e+01
8.142214070387095148e+01,9.073546496988861065e+01,9.050635931305892257e+01
3.573289715778420828e+01,4.116876628585918496e+01,2.925338850430188131e+01
9.284949563443214515e+01,7.984387302802389286e+01,8.525237784096559324e+01
6.322798810888924237e+01,6.848601954867262975e+01,6.496520320524788872e+01
6.791027956519963027e+01,7.518026507189300389e+01,5.820983927561617577e+01
5.208292657663250935e+01,6.290091171067265208e+01,7.193217376673572971e+01
4.876123265050077293e+01,3.415430019839023856e+01,4.024942758931702969e+01
7.085450800469683941e+01,8.400700615109496994e+01,9.197923349262623560e+01
6.025190990343782715e+01,5.564947982954858219e+01,6.471653908218252127e+01
5.337990626394464044e+01,7.272273033851250545e+01,5.994564261658326387e+01
6.236018028159720927e+01,6.060794118231319771e+01,6.217117826994045515e+01
3.533055714555055005e+01,3.577259095107579867e+01,4.485032924886966299e+01
6.485150943791002476e+01,6.082141738624297034e+01,6.692800237131740460e+01
4.373194253399606168e+01,4.457916086423482227e+01,4.706719655145941772e+01
7.601781802738871363e+01,8.380815896400514475e+01,9.367237639944275429e+01
3.836382768661441389e+01,2.990739950081761123e+01,2.521703904155666720e+01
7.149933001313577563e+01,8.237942691619643654e+01,5.489733016172429814e+01
6.988014060789211612e+01,7.080062226519100932e+01,5.933552671975542836e+01
6.412569671923134251e+01,7.345577812144748009e+01,6.852330950191837644e+01
6.191065462374032080e+01,5.691885156652060118e+01,6.882911453327847084e+01
7.567379869171136875e+01,8.492364938222230819e+01,7.913580502106262315e+01
6.175999076482396077e+01,5.989524425860783197e+01,5.711217853264601985e+01
4.491575893843553757e+01,4.755961220135370127e+01,4.732214709317236156e+01
3.317528002211874139e+01,3.603801103845075460e+01,5.450988856251775161e+01
3.975333988732652557e+01,3.828499912235908909e+01,2.846417011487989868e+01
8.822359666618363860e+01,8.941413501851440060e+01,8.764236946266338180e+01
4.819805387000617714e+01,3.665385287708952688e+01,3.541064247313264701e+01
7.046590524785152354e+01,7.044321080095896548e+01,7.870793244611185457e+01
5.336534055790006192e+01,6.569582488114346575e+01,6.006043785598784268e+01
7.061713481843325724e+01,6.229916999458818339e+01,6.091502728848498549e+01
8.376776393498857942e+01,7.592616970295121348e+01,9.720469491624353964e+01
5.986958804577346172e+01,7.506479198975365819e+01,7.068950236539112097e+01
5.924896005900171048e+01,6.226025512786749516e+01,6.595652732496026260e+01
4.163334293962018506e+01,4.559607845166995332e+01,2.574180738074206687e+01
3.323743628017945184e+01,4.687236846542188573e+01,4.166200478091299431e+01
8.464869125728635879e+01,9.535062274819505035e+01,9.616014831710701571e+01
2.992042639157885020e+01,2.691405369444784412e+01,4.210326562106412496e+01
3.163431944537310159e+01,3.400780080590765664e+01,4.010554924785152053e+01
3.873190087546821303e+01,4.984446380745360727e+01,2.989397905749841300e+01
6.965406642416768079e+01,7.125752563169062626e+01,8.591927359669065822e+01
9.403349222596499146e+01,9.209784271526986288e+01,7.188657671560683582e+01
5.228725639394105684e+01,3.707254618362281917e+01,3.115836127345985318e+01
3.920132335603639717e+01,4.457487346109368076e+01,3.016394082112321939e+01
7.090312280973324732e+01,7.616624766949765046e+01,7.828048586301048317e+01
6.242587619597207294e+01,5.012258807341876832e+01,6.975500868455888792e+01
3.592380635781788101e+01,3.176299942114072294e+01,4.403850744323266753e+01
8.908540914125802601e+01,9.905186831111768697e+01,7.597889317461168446e+01
5.768769525941298326e+01,6.850871540431710116e+01,5.180622529393015441e+01
3.370076485360490182e+01,4.197483143304972941e+01,3.623908595384899911e+01
3.565239738157261229e+01,4.917902145439848027e+01,2.931634519712102005e+01
4.375228709396871096e+01,3.298182047087546209e+01,3.700674724488632705e+01
6.213722904647173806e+01,6.278584719112297563e+01,6.562203890412769169e+01
4.387714809049361975e+01,4.563212059457323022e+01,3.192827217929397676e+01
8.402055090515418101e+01,8.500791114700032836e+01,8.899260733965704162e+01
4.380102453878406976e+01,3.446453043060311927e+01,3.865078597279637762e+01
4.866546331876141096e+01,4.476728837409858386e+01,3.666663857059146636e+01
8.244423648834560936e+01,7.229496583074872262e+01,5.725224860822639528e+01
5.408842822670036554e+01,7.801068561772541443e+01,7.768866393376960389e+01
6.426781546514231991e+01,5.758820034582983283e+01,7.732671750563054047e+01
7.903017352815058416e+01,9.323284866577628804e+01,8.278540733087693582e+01
6.868440875707449322e+01,6.494870597697799042e+01,5.693411606011159165e+01
3.568821193376724921e+01,3.265660955926134790e+01,3.994147093844041763e+01
9.216692285036637600e+01,9.067837715278395194e+01,8.738992988232621428e+01
8.099522438223719689e+01,5.097416154562235846e+01,7.673673714513451216e+01
5.408988953736024996e+01,7.182970197702213966e+01,6.167540889777534119e+01
6.598070852479395398e+01,8.713172867535166688e+01,7.228900675235482254e+01
5.081345098288085893e+01,5.459903214245692027e+01,3.027474905222430834e+01
7.759203142115639196e+01,7.893511681109220035e+01,8.368915822372066771e+01
8.204142248827888295e+01,7.688349852965760078e+01,1.000000000000000000e+02
4.041465679194277527e+01,3.501117992296512682e+01,3.578794642787107705e+01
3.796829857561775157e+01,3.697754773793382554e+01,4.733049152859653219e+01
7.571712784136698815e+01,5.480054275764881311e+01,7.424421032839606482e+01
4.783585222510355095e+01,6.238169670895555186e+01,6.324670158000273545e+01
5.876586431168806257e+01,4.847294928166547834e+01,4.218475284505240808e+01
6.239555309909778913e+01,6.497072648398135186e+01,6.142247651674389175e+01
6.476539354922081770e+01,5.682664028750374996e+01,7.171135643443871288e+01
3.957300124457191259e+01,4.869060733498425719e+01,3.506416396996178264e+01
5.169884210778688782e+01,4.647355785482537982e+01,4.076351230790189106e+01
5.222848651435091938e+01,4.817235092785188755e+01,4.461866193427744065e+01
7.938927103244502348e+01,9.269084759333836132e+01,9.170105048392953506e+01
7.932214943834920007e+01,8.643483269951403258e+01,8.454939357507554121e+01
4.716484194651476258e+01,2.402026645688112438e+01,2.654138814567178528e+01
3.919661033745721568e+01,4.609173132151192220e+01,3.091363130488081623e+01
7.390906488930706075e+01,7.895792388782825810e+01,7.489085534461842997e+01
4.093174732041137531e+01,3.253419559448531828e+01,3.646021645719991255e+01
4.292355251491262891e+01,4.330186089276790540e+01,4.344656802406306184e+01
9.199210202412429283e+01,9.044291937353962396e+01,8.795628506736285601e+01
5.269226923970410326e+01,6.031710156317593885e+01,5.790109622515833365e+01
9.202621668483398309e+01,8.747888925224002321e+01,8.543546602809593082e+01
7.874242805437758363e+01,5.348441970639494514e+01,6.944590641279523879e+01
7.539594357376391542e+01,6.480594864365424712e+01,7.779392927262296098e+01
3.933333898402708684e+01,4.037301474235214727e+01,5.083440372404497509e+01
9.486743805386171857e+01,7.846579987338658668e+01,8.212096206310573621e+01
7.905263550193500066e+01,8.491920846613426477e+01,9.026415475491101859e+01
9.845281701903685700e+01,7.076992971288289880e+01,8.385515617658195708e+01
3.750185444314677596e+01,2.731517300319795538e+01,3.263635395000559924e+01
4.968545527170846299e+01,4.243134417779709366e+01,4.684663838484792109e+01
4.198338403615204584e+01,4.354644193004806141e+01,4.346261523834749596e+01
4.437697844351472298e+01,3.353095624101955963e+01,3.512994461083739139e+01
6.444365597973535387e+01,6.345697632087925655e+01,7.440480270584680511e+01
7.254584217648302058e+01,6.035061125060525455e+01,5.665877134162629147e+01
3.539204878212981242e+01,4.260415042271414876e+01,5.622916669939673540e+01
6.321040733426687552e+01,7.543698895884199374e+01,7.395812278601837875e+01
2.919559961003284343e+01,4.690095225439137749e+01,4.407233574874793192e+01
3.663077613874276039e+01,4.094931335779196502e+01,4.789797882386727679e+01
6.479383363499582060e+01,6.936062923585124906e+01,6.649852418504933382e+01
3.392653290032444602e+01,3.993000482594725042e+01,3.072008448245406598e+01
6.218578107161665969e+01,6.495423855862433982e+01,6.083466428312642904e+01
3.815891045510689850e+01,3.862719521299943892e+01,4.683967802531751090e+01
7.217933755945055907e+01,4.924009164881907452e+01,6.310379322447224837e+01
8.141388919025411042e+01,7.473262019072012663e+01,7.578545336754429229e+01
8.334198487668324162e+01,8.862457203060731104e+01,9.630158491328012360e+01
7.903376868445243986e+01,8.677555394751703943e+01,8.652197030525519494e+01
4.829707950940228756e+01,5.007822285522858152e+01,4.867172995090474785e+01
5.397900609753031631e+01,6.790895038058020816e+01,5.945756132540147121e+01
9.617886891118726567e+01,8.604390959787245663e+01,7.554983635462467362e+01
3.435847032856538874e+01,5.001684339606873664e+01,5.189992462337995960e+01
5.178252988471655271e+01,6.769239172128092719e+01,5.717768544488662030e+01
4.444991307978624206e+01,2.514090533028068108e+01,5.029412803165644164e+01
6.356291643269128144e+01,7.830825589506966367e+01,7.718316855495993423e+01
7.415206081106884994e+01,8.050967321573826041e+01,8.652418531391090539e+01
4.703163222160713985e+01,2.802101463924370606e+01,2.951762600187648644e+01
5.185013751350487610e+01,4.890662208365704089e+01,5.967451925131742030e+01
4.041358657142891531e+01,4.384822931810924018e+01,4.406182761310601848e+01
6.596300677735234785e+01,5.505659181273409786e+01,6.102784151971447102e+01
2.494902014092004094e+01,4.721364065057885284e+01,2.691849489175630339e+01
3.128593503889358729e+01,5.135124838956242854e+01,4.313999149601291094e+01
5.915695898614990256e+01,6.184260075888850849e+01,8.152156190470657293e+01
5.955464898200125390e+01,4.795941884993183635e+01,5.369658482671946587e+01
3.553068618365173847e+01,4.884793820102368755e+01,3.495120439964703962e+01
3.820814269003383146e+01,2.063057714088648353e+01,3.758469428466467832e+01
5.712526587028982306e+01,7.418064371758640618e+01,6.172678680225237002e+01
8.040239235873259815e+01,8.408098209670735912e+01,8.576342309854281609e+01
7.593744327313532949e+01,9.517939771131011639e+01,7.880706040911663024e+01
4.869850586957819871e+01,6.133434699604123352e+01,5.890834765050100685e+01
6.561353105201763469e+01,7.093479431624972165e+01,9.534138099584572501e+01
5.490714500222701133e+01,6.146121559104875587e+01,6.824802153325123300e+01
7.226139692022583461e+01,5.715067062866740599e+01,6.198641289670272414e+01
4.285702941017056844e+01,4.873266895501977558e+01,4.389454837719426905e+01
8.456539998742823627e+01,8.014542571429990403e+01,1.000000000000000000e+02
2.802122601023785720e+01,4.472514463997499234e+01,4.503518356418707214e+01
8.984958479958211797e+01,8.334244110830047703e+01,6.948427436866427342e+01
7.882953419927761729e+01,6.683180924119396593e+01,6.798999873655141357e+01
6.212515347752667338e+01,6.499099280482694496e+01,6.625039417548973120e+01
5.644640525170513001e+01,5.999720466751433179e+01,5.603618801323963083e+01
6.966893430501896489e+01,8.355654510344922414e+01,8.029618543971713507e+01
5.270620885719409898e+01,3.502234043764225646e+01,5.648238536419262346e+01
6.227785863278671030e+01,6.985326699872686618e+01,5.964093754896799027e+01
4.338428779784320000e+01,5.099926169174374024e+01,3.677540911195084306e+01
4.532468189050743490e+01,4.868229603556727625e+01,4.293225125789783903e+01
6.984349615304310532e+01,5.829208035102514174e+01,7.217062838994357321e+01
5.156100765541226849e+01,3.938115056143316650e+01,3.842491441036872146e+01
5.640023237113034327e+01,6.791476065594875422e+01,6.326421129012916111e+01
5.048031754293560169e+01,4.699473942757109768e+01,4.865099835149717222e+01
3.841860893854478576e+01,4.463847875238566587e+01,4.016013521746804571e+01
6.713464482631790986e+01,7.029051861290491843e+01,5.781708857045489225e+01
